vin,back_legroom_mm,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom_mm,fuel_type,height_mm,highway_fuel_economy,horsepower,interior_color,is_new,latitude,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase_mm,width_mm,year,price
2.0,960.1199999999999,SUV / Crossover,Surprise,26.0,21,85388,2500.0,4.0,Super White,True,1041.3999999999999,Gasoline,1701.8,35.0,203.0,,False,33.6042,1006.0,WHITE,-112.421,Toyota,5.0,7120.0,RAV4,203.0,775.0,3.9,2592.0,A,Automatic,FWD,2689.86,1854.1999999999998,2019,23993.0
7.0,1026.1599999999999,SUV / Crossover,Greenacres,28.0,10,33463,1500.0,4.0,Lunar Silver Metallic,True,1049.02,Gasoline,1678.9399999999998,34.0,190.0,Gray,False,26.6189,1005.5,SILVER,-80.1254,Honda,5.0,27869.0,CR-V,190.0,467.0,3.85,1089.5,CVT,Continuously Variable Transmission,FWD,2659.38,1854.1999999999998,2018,23889.0
1.0,947.4199999999998,SUV / Crossover,Pompano Beach,16.0,21,33073,4000.0,8.0,Brilliant Blue Metallic,True,1036.32,Gasoline,1625.6,22.0,469.0,Black,True,26.2812,1006.0,BLUE,-80.2001,Mercedes-Benz,5.0,9.0,GLC-Class,469.0,0.0,4.384615384615385,1114.5,A,Automatic,AWD,2872.74,2095.5,2020,83880.0
7.0,906.78,SUV / Crossover,De Witt,24.0,33,52742,1400.0,4.0,Shadow Gray Metallic,True,1036.32,Gasoline,1684.0199999999998,29.0,138.0,Jet Black,True,41.8254,1006.0,GRAY,-90.5634,Chevrolet,5.0,8.0,Trax,138.0,0.0,4.6923076923076925,174.0,A,6-Speed Automatic,AWD,2555.24,1775.46,2021,23574.0
1.0,960.1199999999999,SUV / Crossover,Show Low,25.0,16,85901,2500.0,4.0,Magnetic Gray Metallic,True,1041.3999999999999,Gasoline,1701.8,33.0,203.0,Black,False,34.2458,1006.0,GRAY,-110.05,Toyota,5.0,2455.0,RAV4,203.0,1857.0,3.6,2592.0,A,Automatic,AWD,2689.86,1854.1999999999998,2019,28000.0
5.0,988.06,SUV / Crossover,Austin,18.0,27,78759,3600.0,6.0,Satin Steel Metallic,True,1046.48,Gasoline,1775.46,26.0,310.0,Gray (Ebony with Ebony interior accents),True,30.4207,1006.0,UNKNOWN,-97.7476,Buick,7.0,10.0,Enclave,310.0,0.0,4.06,1533.0,A,Automatic,FWD,3070.86,2268.22,2020,50260.0
2.0,840.74,Coupe,Norco,19.0,259,92860,3600.0,6.0,White Knuckle Clearcoat,True,1066.8,Gasoline,1465.58,30.0,303.0,Black,True,33.9109,1003.5,WHITE,-117.561,Dodge,5.0,10.0,Challenger,303.0,0.0,4.115384615384615,2534.0,A,Automatic,RWD,2946.3999999999996,2169.16,2020,34680.0
3.0,982.98,SUV / Crossover,Brooklyn Center,20.0,176,55429,2000.0,4.0,Silk Blue,True,1021.08,Gasoline,1684.0199999999998,27.0,184.0,Storm Gray,True,45.079,1008.5,BLUE,-93.3359,Volkswagen,7.0,0.0,Tiguan,184.0,0.0,4.466666666666667,910.5,A,8-Speed Automatic,AWD,2788.9199999999996,1838.96,2020,24005.0
5.0,1000.7599999999999,SUV / Crossover,Ocala,21.0,5,34474,2400.0,4.0,Twilight Black,True,1049.02,Gasoline,1678.9399999999998,27.0,185.0,Brown (Beige),False,29.1456,1005.5,BLACK,-82.1897,Hyundai,5.0,22626.0,Santa Fe Sport,185.0,0.0,4.785714285714286,2089.0,A,6-Speed Automatic,FWD,2700.02,1879.6,2017,24970.0
1.0,1000.7599999999999,SUV / Crossover,Grand Blanc,20.0,26,48439,2400.0,4.0,Silver,True,1031.24,Gasoline,1668.78,22.0,172.0,Black,False,42.9456,1006.0,SILVER,-83.679,Jeep,5.0,145221.0,Patriot,172.0,834.0,4.0,2282.5,A,Automatic,4WD,2633.98,1755.1399999999996,2009,5250.0
1.0,985.5199999999999,SUV / Crossover,Bountiful,19.0,231,84010,3000.0,6.0,Florett Silver Metallic,False,1059.18,Gasoline,1739.8999999999999,25.0,329.0,Black,False,40.8616,1009.5,SILVER,-111.895,Audi,7.0,22810.0,Q7,329.0,1395.0,4.757575757575758,1612.5,A,Automatic,AWD,2994.66,2212.3399999999997,2019,45350.0
5.0,1026.1599999999999,SUV / Crossover,Tallahassee,28.0,4,32304,1500.0,4.0,Platinum White Pearl,True,1049.02,Gasoline,1678.9399999999998,34.0,190.0,White (Ivory),True,30.4464,1005.5,GRAY,-84.3253,Honda,5.0,2.0,CR-V,190.0,0.0,4.4,1089.5,CVT,Continuously Variable Transmission,FWD,2661.9199999999996,1854.1999999999998,2020,31270.0
5.0,904.24,Sedan,Fairview Heights,21.0,77,62208,2000.0,4.0,WHITE,False,1155.7,Gasoline,1475.74,31.0,245.0,,False,38.5849,1007.0,WHITE,-89.9849,Hyundai,5.0,109573.0,Sonata,245.0,411.0,4.375,2130.0,A,Automatic,FWD,2804.16,1864.3600000000001,2015,13974.0
3.0,972.8199999999998,SUV / Crossover,Radcliff,22.0,96,40160,2400.0,4.0,Jazz Blue Pearlcoat,True,1061.7199999999998,Gasoline,1645.9199999999998,31.0,180.0,Black,False,37.8471,1007.0,BLUE,-85.9442,Jeep,5.0,20459.0,Compass,180.0,911.0,4.3478260869565215,2037.5,A,6-Speed Automatic,FWD,2636.52,2032.0,2018,18242.0
5.0,1059.18,SUV / Crossover,Tustin,20.0,400,92782,3500.0,6.0,Black Obsidian,True,1071.88,Gasoline,1742.4399999999998,27.0,295.0,Black (Graphite),True,33.726,1005.5,BLACK,-117.799,INFINITI,7.0,5.0,QX60,295.0,0.0,4.75,2535.0,A,Automatic,FWD,2900.68,1960.8799999999999,2020,50270.0
2.0,965.1999999999999,SUV / Crossover,Shakopee,21.0,9,55379,2500.0,4.0,Silver,False,1094.74,Gasoline,1673.8600000000001,27.0,170.0,Black,False,44.7675,1005.5,SILVER,-93.5766,Subaru,5.0,107781.0,Forester,170.0,843.0,4.5,2137.0,A,Automatic,AWD,2616.2,2006.6,2013,10995.0
4.0,927.0999999999999,Hatchback,Brattleboro,24.0,4,5301,2000.0,4.0,Ice Silver,True,1094.74,Gasoline,1480.82,31.0,152.0,Black,True,42.8873,1005.5,SILVER,-72.5552,Subaru,5.0,1.0,Impreza,152.0,0.0,4.214285714285714,2172.5,M,5-Speed Manual,AWD,2669.5399999999995,2016.76,2020,20457.0
3.0,927.0999999999999,SUV / Crossover,Miami,22.0,284,33055,2000.0,4.0,Pyrite Silver,True,1021.08,Gasoline,1684.0199999999998,29.0,184.0,Titan Black w/Cloth Seating Surfaces,True,25.9263,1003.5,SILVER,-80.2931,Volkswagen,7.0,8314.0,Tiguan,184.0,0.0,3.7777777777777777,910.5,A,8-Speed Automatic,FWD,2788.9199999999996,1838.96,2020,23270.0
3.0,1023.6199999999999,Pickup Truck,Marion,15.0,27,62959,5700.0,8.0,Brilliant Black Crystal Pearlcoat,True,1041.3999999999999,Gasoline,1968.5,21.0,395.0,Black,False,37.7449,1006.0,BLACK,-88.9841,RAM,6.0,35386.0,1500,395.0,1430.0,3.6666666666666665,2180.0,A,8-Speed Automatic,4WD,3568.7,2016.76,2017,31830.0
4.0,914.4,SUV / Crossover,Gainesville,26.0,78,32609,1300.0,3.0,Deep Azure Metallic,True,1038.86,Gasoline,1628.1399999999999,30.0,150.0,Brown (Whisper Beige with Ebony interior accents),True,29.6711,1007.0,BLUE,-82.3221,Buick,5.0,0.0,Encore GX,150.0,0.0,4.95,837.0,CVT,Continuously Variable Transmission,FWD,2595.88,1813.56,2020,23067.0
4102.0,939.8,SUV / Crossover,Santa Rosa,20.0,81,95407,2000.0,4.0,Ice White,True,1038.86,Gasoline,1775.46,27.0,250.0,Black (Charcoal),False,38.407,1007.0,WHITE,-122.716,Volvo,7.0,7163.0,XC90,250.0,3958.0,4.2,879.0,A,Automatic,AWD,2984.5,2141.22,2020,52500.0
8.0,896.6199999999999,SUV / Crossover,Mt Sterling,22.0,79,40353,2500.0,4.0,Pearl White,True,1079.5,Gasoline,1684.0199999999998,26.0,170.0,Black,False,38.0704,1007.0,WHITE,-83.955,Nissan,5.0,92708.0,Rogue,170.0,0.0,4.222222222222222,2287.5,CVT,Continuously Variable Transmission,AWD,2689.86,1800.8600000000001,2011,11985.0
3.0,1102.36,Pickup Truck,Torrance,17.0,8,90505,5300.0,8.0,Black,True,1130.3,Gasoline,1917.6999999999998,23.0,355.0,Jet Black,True,33.8123,1005.5,BLACK,-118.351,Chevrolet,6.0,5.0,Silverado 1500,355.0,0.0,4.111111111111111,2241.5,A,Automatic,4X2,3743.96,2062.48,2020,42015.0
1.0,894.08,Pickup Truck,Mendon,16.0,40,1756,5300.0,8.0,Silver Ice Metallic,True,1130.3,Gasoline,1920.2399999999998,22.0,355.0,Jet Black,False,42.1503,1006.5,SILVER,-71.506,Chevrolet,6.0,4977.0,Silverado 1500,355.0,2226.0,3.619047619047619,2241.5,A,8-Speed Automatic,4WD,3746.5,2062.48,2020,35980.0
5.0,977.9,SUV / Crossover,Franklin,17.0,8,45005,3500.0,6.0,Gray,False,1051.56,Gasoline,1846.58,24.0,250.0,Black,False,39.4939,1005.5,GRAY,-84.3368,Honda,8.0,74121.0,Pilot,250.0,2365.0,4.733333333333333,2526.5,A,Automatic,4WD,2773.68,1993.8999999999999,2014,23995.0
1.0,,Van,Rockville Centre,20.0,96,11570,2000.0,4.0,Arctic White,True,909.3199999999998,Gasoline,1910.08,24.0,208.0,Tunja Black Upholstery,True,40.6569,1007.0,WHITE,-73.6284,Mercedes-Benz,2.0,8.0,Metris Cargo,208.0,0.0,3.8333333333333335,754.0,A,Automatic,RWD,3200.3999999999996,2242.8199999999997,2020,34042.0
3.0,967.74,Sedan,Duarte,28.0,9,91010,1400.0,4.0,Black,False,1046.48,Gasoline,1452.8799999999999,39.0,150.0,Black,False,34.1359,1005.5,BLACK,-117.98,Volkswagen,5.0,33937.0,Jetta,150.0,1554.0,4.45,892.0,A,Automatic,FWD,2651.76,1778.0,2016,13998.0
1.0,967.74,Sedan,Memphis,18.0,36,38133,3500.0,6.0,Ingot Silver Metallic,True,1122.68,Gasoline,1541.78,26.0,288.0,Charcoal Black,False,35.2046,1006.0,SILVER,-89.8106,Ford,5.0,52349.0,Taurus,288.0,1560.0,4.821428571428571,2127.0,A,6-Speed Automatic,FWD,2867.66,2176.7799999999997,2019,18389.0
4.0,965.1999999999999,Sedan,Las Vegas,25.0,16,89149,2500.0,4.0,White,True,1069.34,Gasoline,1450.34,34.0,202.0,Black,True,36.2772,1006.0,WHITE,-115.277,Toyota,5.0,7.0,Camry,202.0,0.0,3.85,2291.0,A,Automatic,AWD,2824.48,1838.96,2020,24444.0
1.0,1107.44,Pickup Truck,Hazard,16.0,41,41701,3500.0,6.0,White,False,1115.06,Gasoline,1953.26,22.0,365.0,Black,False,37.2961,1006.5,WHITE,-83.2144,Ford,6.0,94749.0,F-150,325.0,1877.0,4.038461538461538,1687.5,A,6-Speed Automatic,4WD,3683.0,2458.72,2016,35987.0
3.0,972.8199999999998,Sedan,Mishawaka,21.0,27,46545,2000.0,4.0,Magnetic,True,1125.2199999999998,Gasoline,1478.28,32.0,245.0,Black (Ebony),False,41.6969,1006.0,UNKNOWN,-86.1873,Ford,5.0,35176.0,Fusion,181.0,554.0,4.571428571428571,2252.5,A,Automatic,FWD,2849.88,2120.9,2017,15239.0
7.0,906.78,SUV / Crossover,Orrville,26.0,8,44667,1400.0,4.0,Mosaic Black Metallic,True,1036.32,Gasoline,1648.46,31.0,138.0,Jet Black,True,40.8508,1005.5,BLACK,-81.7639,Chevrolet,5.0,5.0,Trax,138.0,0.0,4.137931034482759,174.0,A,Automatic,FWD,2555.24,1775.46,2021,22395.0
1.0,1148.08,Pickup Truck,Bonham,22.0,279,75418,3000.0,6.0,Diamond Black Crystal Pearlcoat,True,1038.86,Biodiesel,1968.5,32.0,260.0,Black (T9x8),True,33.571,1003.5,BLACK,-96.1987,RAM,6.0,651.0,1500,395.0,0.0,4.5227272727272725,2180.0,A,8-Speed Automatic,4X2,3672.8399999999997,2085.3399999999997,2020,40005.0
1.0,1008.38,SUV / Crossover,Sioux Falls,15.0,16,57106,5300.0,8.0,WHITE,False,1150.62,Flex Fuel Vehicle,1889.76,22.0,355.0,,False,43.544,1006.0,WHITE,-96.768,GMC,8.0,79974.0,Yukon XL,355.0,1422.0,4.666666666666667,2241.5,A,Automatic,4WD,3302.0,2044.6999999999998,2017,35995.0
1.0,868.6800000000001,Sedan,Pleasanton,21.0,25,94588,3500.0,6.0,Gray,False,1143.0,Gasoline,1435.1,30.0,300.0,Black,False,37.6935,1006.0,GRAY,-121.859,Nissan,5.0,58263.0,Maxima,300.0,1324.0,4.333333333333333,2330.5,A,Automatic,FWD,2776.22,1859.28,2017,19998.0
5.0,1026.1599999999999,SUV / Crossover,Ogden,27.0,48,84405,1500.0,4.0,Radiant Red Metallic,True,1049.02,Gasoline,1689.1,32.0,190.0,Gray,True,41.178,1006.5,RED,-112.002,Honda,5.0,3.0,CR-V,190.0,0.0,4.428571428571429,1089.5,CVT,Continuously Variable Transmission,AWD,2659.38,1854.1999999999998,2020,29300.0
4.0,1064.26,SUV / Crossover,Covington,19.0,16,70433,3000.0,6.0,Blue,True,1023.6199999999999,Gasoline,1823.7199999999998,23.0,362.0,Gray (Esp Brn Magma Grey Lthr),True,30.4447,1006.0,BLUE,-90.1262,Mercedes-Benz,7.0,7.0,GLS-Class,362.0,0.0,4.636363636363637,984.5,A,9-Speed Automatic,AWD,3134.36,2156.46,2020,88970.0
5.0,982.98,SUV / Crossover,Midlothian,21.0,223,23113,3500.0,6.0,Brilliant Silver Metallic,True,1028.7,Gasoline,1722.12,28.0,260.0,Graphite,False,37.5051,1009.5,SILVER,-77.6136,Nissan,5.0,37489.0,Murano,260.0,614.0,4.645161290322581,2320.0,A,Automatic,AWD,2824.48,1915.16,2018,21495.0
1.0,,Pickup Truck,Columbus,18.0,12,43228,3500.0,6.0,White,True,1115.06,Flex Fuel Vehicle,1917.6999999999998,25.0,282.0,Black,False,39.9535,1006.0,WHITE,-83.1047,Ford,3.0,110548.0,F-150,325.0,2859.0,4.214285714285714,1687.5,A,6-Speed Automatic,4X2,3108.96,2458.72,2016,17990.0
1.0,1107.44,Pickup Truck,Mc Kinney,16.0,70,75070,5000.0,8.0,Black,True,1115.06,Flex Fuel Vehicle,1960.8799999999999,22.0,395.0,Black,False,33.1861,1006.5,BLACK,-96.6401,Ford,6.0,25002.0,F-150,395.0,1238.0,4.176470588235294,2450.0,A,Automatic,4WD,3683.0,2458.72,2019,42387.0
2.0,1031.24,SUV / Crossover,Berwick,21.0,132,18603,2000.0,4.0,Burgundy,True,1082.04,Gasoline,1734.82,28.0,250.0,Black (Ebony),True,41.0499,1007.5,RED,-76.2516,Ford,5.0,6.0,Edge,250.0,0.0,4.454545454545454,1640.0,A,8-Speed Automatic,AWD,2849.88,2179.3199999999997,2020,37962.0
4.0,914.4,SUV / Crossover,Branson,26.0,167,65616,1300.0,3.0,Satin Steel Metallic,True,1038.86,Gasoline,1628.1399999999999,29.0,150.0,Gray (Ebony with Ebony interior accents),True,36.7138,1008.5,UNKNOWN,-93.2235,Buick,5.0,0.0,Encore GX,150.0,0.0,4.363636363636363,837.0,A,Automatic,4WD,2595.88,1813.56,2020,25793.0
1.0,1148.08,Pickup Truck,Denham Springs,15.0,0,70726,5700.0,8.0,Diamond Black Crystal Pearlcoat,True,1038.86,Gasoline,1971.0399999999997,21.0,395.0,Black,True,30.4531,1005.5,BLACK,-90.9561,RAM,5.0,2.0,1500,395.0,0.0,4.090909090909091,2180.0,A,8-Speed Automatic,4WD,3672.8399999999997,2085.3399999999997,2020,55318.0
3.0,1005.84,SUV / Crossover,Gaithersburg,23.0,12,20879,2500.0,4.0,Machine Gray Metallic,True,1041.3999999999999,Gasoline,1678.9399999999998,29.0,187.0,Black,False,39.154,1006.0,GRAY,-77.2137,Mazda,5.0,51045.0,CX-5,187.0,2041.0,4.0,2092.5,A,Automatic,AWD,2697.48,1841.5,2017,24988.0
5.0,955.04,Minivan,Carlsbad,19.0,10,92008,3500.0,6.0,Blizzard Pearl,True,1028.7,Gasoline,1795.78,26.0,296.0,White (Ash),True,33.1327,1005.5,WHITE,-117.326,Toyota,8.0,0.0,Sienna,296.0,0.0,4.606060606060606,2481.5,A,Automatic,FWD,3030.22,1983.7399999999998,2020,41039.0
2.0,993.14,Wagon,Bloomington,25.0,32,47401,1600.0,4.0,Alien II,True,1038.86,Gasoline,1612.8999999999999,30.0,130.0,Black Cloth,False,39.1419,1006.0,UNKNOWN,-86.5312,Kia,5.0,46131.0,Soul,130.0,283.0,4.68,2484.0,A,6-Speed Automatic,FWD,2570.48,1800.8600000000001,2018,13400.0
7.0,906.78,SUV / Crossover,Clearwater,26.0,42,33763,1400.0,4.0,Red Hot,True,1036.32,Gasoline,1648.46,31.0,138.0,Black,True,28.0039,1006.5,RED,-82.7293,Chevrolet,5.0,1.0,Trax,138.0,0.0,4.265822784810126,174.0,A,6-Speed Automatic,FWD,2555.24,1775.46,2020,16049.0
5.0,1043.94,Minivan,Reno,18.0,24,89521,3300.0,6.0,Pantera Metal,True,1038.86,Gasoline,1755.1399999999996,24.0,276.0,Gray,True,39.5036,1006.0,UNKNOWN,-119.789,Kia,8.0,7.0,Sedona,276.0,0.0,4.142857142857143,2724.0,A,Automatic,FWD,3060.7,2268.22,2021,41320.0
1.0,894.08,Sedan,Las Vegas,28.0,23,89149,2500.0,4.0,Gun Metallic,True,1112.5199999999998,Gasoline,1440.18,39.0,188.0,Black (Charcoal),True,36.2692,1006.0,GRAY,-115.261,Nissan,5.0,5.0,Altima,188.0,0.0,4.44,1890.0,CVT,Continuously Variable Transmission,FWD,2824.48,1851.66,2020,23754.0
5.0,929.64,SUV / Crossover,Jacksonville,20.0,93,32225,3500.0,6.0,Wx,True,1051.56,Gasoline,1711.96,27.0,290.0,,True,30.3244,1007.0,UNKNOWN,-81.5091,Acura,7.0,6.0,MDX,290.0,0.0,4.64,2483.5,A,9-Speed Automatic,FWD,2819.3999999999996,1973.58,2020,50525.0
3.0,1005.84,SUV / Crossover,Chantilly,24.0,0,20151,2500.0,4.0,Deep Crystal Blue Mica,True,1041.3999999999999,Gasoline,1678.9399999999998,30.0,187.0,Black,True,38.9042,1005.5,BLUE,-77.4598,Mazda,5.0,1.0,CX-5,187.0,0.0,4.083333333333333,2093.0,A,6-Speed Automatic,AWD,2697.48,2115.8199999999997,2020,32404.0
7.0,906.78,SUV / Crossover,New Hudson,24.0,4,48165,1400.0,4.0,Black Metallic,True,1036.32,Gasoline,1656.08,29.0,138.0,Black,True,42.5157,1005.5,BLACK,-83.6101,Chevrolet,5.0,2407.0,Trax,138.0,0.0,4.095238095238095,174.0,A,6-Speed Automatic,AWD,2555.24,1775.46,2020,17058.0
4.0,1003.3,SUV / Crossover,Topeka,26.0,28,66611,2500.0,4.0,BLUE,True,1087.12,Gasoline,1678.9399999999998,33.0,182.0,Black,True,39.0116,1006.0,BLUE,-95.6819,Subaru,5.0,5.0,Outback,182.0,0.0,,2288.0,CVT,Continuously Variable Transmission,AWD,2745.74,2082.7999999999997,2020,31568.0
7.0,1021.08,Sedan,Newtown Square,20.0,11,19073,2000.0,4.0,Atlantic Blue Metallic,True,1046.48,Gasoline,1435.1,27.0,268.0,Stone Gray/Raven,False,39.9748,1006.0,BLUE,-75.4467,Volkswagen,5.0,11362.0,Arteon,268.0,127.0,3.7777777777777777,1104.0,A,8-Speed Automatic,AWD,2837.18,1871.98,2019,35995.0
1.0,909.3199999999998,Pickup Truck,Price,17.0,44,84501,3600.0,6.0,SUMMIT WHITE,True,1143.0,Gasoline,1793.2399999999998,24.0,308.0,Jet Black/Kalahari,True,39.5805,1006.5,WHITE,-110.815,GMC,5.0,105.0,Canyon,181.0,0.0,4.571428571428571,1184.5,A,8-Speed Automatic,4WD,3258.82,2131.06,2021,42710.0
2.0,1005.84,SUV / Crossover,Detroit,20.0,38,48224,2000.0,4.0,Ochre Brown,True,1087.12,Gasoline,1681.48,25.0,250.0,Black (Ebony),True,42.3945,1006.0,BROWN,-82.9242,Lincoln,5.0,0.0,Nautilus,335.0,0.0,4.2727272727272725,1815.0,A,8-Speed Automatic,AWD,2849.88,2186.9399999999996,2020,50284.0
6.0,932.1800000000001,SUV / Crossover,El Paso,23.0,14,79912,2000.0,4.0,Diamond White,True,1089.6599999999999,Gasoline,1653.5399999999997,29.0,166.0,Ebony Black,True,31.8612,1006.0,WHITE,-106.576,Ford,5.0,10.0,EcoSport,166.0,0.0,3.5,2299.5,A,6-Speed Automatic,AWD,2519.68,2057.4,2020,22262.0
5.0,962.6599999999999,SUV / Crossover,Houston,26.0,36,77090,2500.0,4.0,Scarlet Ember,True,1092.2,Gasoline,1727.1999999999998,33.0,170.0,Black (charcoal),False,29.9901,1006.0,UNKNOWN,-95.4236,Nissan,5.0,9484.0,Rogue,170.0,428.0,3.203703703703704,2287.5,CVT,Continuously Variable Transmission,FWD,2705.1,1838.96,2018,19585.0
1.0,878.84,Pickup Truck,Clinton Township,16.0,5,48036,6200.0,8.0,Onyx Black,True,1150.62,Gasoline,1877.06,22.0,420.0,Jet Black,False,42.5786,1005.5,BLACK,-82.8871,GMC,6.0,32479.0,Sierra 1500,355.0,1617.0,4.75,2241.5,A,6-Speed Automatic Overdrive,4WD,3644.8999999999996,2032.0,2018,34895.0
2.0,1010.9199999999998,Sedan,Dodgeville,18.0,22,53533,3600.0,6.0,Black,True,1163.32,Flex Fuel Vehicle,1496.06,28.0,305.0,Jet Black,False,42.9751,1006.0,BLACK,-90.1248,Chevrolet,5.0,21936.0,Impala,305.0,2818.0,5.0,2782.0,A,Automatic,FWD,2837.18,2141.22,2019,23900.0
4.0,965.1999999999999,Sedan,Sykesville,28.0,1,21784,2500.0,4.0,Celestial Silver Metallic,False,1069.34,Gasoline,1445.26,39.0,206.0,Black,False,39.446,1005.5,SILVER,-77.0513,Toyota,5.0,29391.0,Camry,206.0,349.0,3.9710982658959537,2593.0,A,Automatic,FWD,2824.48,1838.96,2018,25995.0
19.0,949.9599999999999,Sedan,Cheshire,31.0,6,1225,2000.0,4.0,Red,True,1074.4199999999998,Gasoline,1414.78,40.0,158.0,,False,42.5511,1005.5,RED,-73.1651,Honda,5.0,42046.0,Civic,158.0,230.0,4.611111111111111,2169.0,CVT,Continuously Variable Transmission,FWD,2700.02,1798.32,2018,16495.0
5.0,977.9,SUV / Crossover,Round Rock,18.0,1,78664,3500.0,6.0,Taffeta White,True,1051.56,Gasoline,1846.58,25.0,250.0,Gray,False,30.5328,1005.5,WHITE,-97.6911,Honda,8.0,88503.0,Pilot,250.0,1082.0,3.636363636363636,2526.5,A,5-Speed Automatic,FWD,2773.68,1993.8999999999999,2012,14000.0
5.0,904.24,Sedan,Anniston,25.0,83,36201,2400.0,4.0,Phantom Black,True,1155.7,Gasoline,1475.74,36.0,185.0,Gray,False,33.6285,1007.0,BLACK,-85.8265,Hyundai,5.0,34494.0,Sonata,185.0,935.0,4.444444444444445,2089.0,A,6-Speed Automatic,FWD,2804.16,1864.3600000000001,2016,19325.0
1.0,1107.44,Pickup Truck,Green Bay,15.0,0,54304,5000.0,8.0,Iconic Silver Metallic,True,1115.06,Flex Fuel Vehicle,1960.8799999999999,21.0,395.0,Medium Earth Gray,True,44.5199,1005.5,SILVER,-88.0668,Ford,6.0,,F-150,395.0,0.0,4.428571428571429,2450.0,A,Automatic,4WD,3683.0,2458.72,2020,39874.0
1.0,1023.6199999999999,SUV / Crossover,Washington Court House,19.0,39,43160,3200.0,6.0,Diamond Black Crystal Pearlcoat,True,1043.94,Gasoline,1681.48,27.0,271.0,Black,False,39.5167,1006.0,BLACK,-83.4429,Jeep,5.0,7476.0,Cherokee,180.0,1396.0,5.0,2485.5,A,9-Speed Automatic,4WD,2700.02,1859.28,2019,26925.0
3.0,1013.4599999999999,SUV / Crossover,Lewes,26.0,26,19958,1500.0,4.0,Iridescent Pearl Tricoat,True,1038.86,Gasoline,1661.16,31.0,170.0,,True,38.7485,1006.0,UNKNOWN,-75.1615,Chevrolet,5.0,0.0,Equinox,170.0,0.0,4.777777777777778,1101.5,A,Automatic,FWD,2725.4199999999996,1844.0399999999997,2020,30303.0
1.0,1023.6199999999999,SUV / Crossover,Austin,22.0,203,78745,2400.0,4.0,Olive Green Pearlcoat,True,1043.94,Gasoline,1668.78,31.0,180.0,Black,True,30.2054,1009.0,GREEN,-97.7588,Jeep,5.0,,Cherokee,271.0,0.0,4.4375,2319.5,A,9-Speed Automatic,FWD,2705.1,1859.28,2020,19832.0
1.0,1026.1599999999999,Sedan,Cockeysville,18.0,361,21030,3600.0,6.0,Black Raven,True,1178.56,Gasoline,1473.1999999999998,27.0,335.0,jet black,False,39.4707,1005.0,BLACK,-76.6397,Cadillac,5.0,4631.0,CT6,335.0,2591.0,4.428571428571429,2792.0,A,Automatic,AWD,3108.96,1879.6,2020,52497.0
4.0,975.3599999999999,SUV / Crossover,Miami,18.0,61,33126,3500.0,6.0,Polar White,False,1023.6199999999999,Gasoline,1795.78,23.0,302.0,Other,False,25.779,1006.5,WHITE,-80.2637,Mercedes-Benz,5.0,35936.0,GLE-Class,302.0,4243.0,2.3986013986013988,1886.5,A,7-Speed Automatic,RWD,2915.9199999999996,2141.22,2017,27591.0
2.0,1013.4599999999999,SUV / Crossover,Tinley Park,20.0,3,60477,2400.0,4.0,Silver,False,1046.48,Gasoline,1684.0199999999998,28.0,182.0,Black,False,41.5474,1005.5,SILVER,-87.7853,Chevrolet,5.0,37854.0,Equinox,182.0,541.0,4.0,2536.0,A,Automatic,AWD,2857.5,1841.5,2017,17998.0
5.0,1005.84,Minivan,Indiana,17.0,182,15701,3500.0,6.0,Silver,False,1089.6599999999999,Gasoline,1750.06,23.0,266.0,Silver,False,40.6206,1008.5,SILVER,-79.1447,Toyota,7.0,79101.0,Sienna,266.0,166.0,5.0,2472.5,A,Automatic,FWD,3030.22,1965.96,2009,9498.0
1.0,1102.36,Pickup Truck,Dover,16.0,6,19901,6200.0,8.0,Red Quartz Tintcoat,True,1130.3,Gasoline,1917.6999999999998,22.0,420.0,Red (Dark Walnut/Slate),True,39.1177,1005.5,RED,-75.5351,GMC,6.0,80.0,Sierra 1500,277.0,0.0,4.5,980.0,A,Automatic,4WD,3743.96,2062.48,2020,52729.0
1.0,1107.44,Pickup Truck,Marble Falls,20.0,176,78654,3500.0,6.0,Oxford White,True,1115.06,Gasoline,1920.2399999999998,26.0,375.0,Black,True,30.6279,1008.5,WHITE,-98.2635,Ford,6.0,8.0,F-150,395.0,0.0,4.4,2450.0,A,Automatic,4X2,3683.0,2458.72,2020,39583.0
1.0,1008.38,SUV / Crossover,Duluth,19.0,173,30096,3600.0,6.0,Dark Sky Metallic,True,1041.3999999999999,Gasoline,1694.18,27.0,310.0,Jet Black,True,33.9607,1008.5,UNKNOWN,-84.1192,GMC,7.0,0.0,Acadia,310.0,0.0,3.78125,2585.5,A,Automatic,FWD,2857.5,1915.16,2020,41035.0
3.0,906.78,SUV / Crossover,Independence,26.0,219,64055,1400.0,4.0,Nightfall Gray Metallic,True,1036.32,Gasoline,1676.3999999999999,31.0,138.0,Jet Black/Light Ash Gray,True,39.0703,1009.0,GRAY,-94.4132,Chevrolet,5.0,3830.0,Trax,138.0,0.0,3.5277777777777777,174.0,A,6-Speed Automatic,FWD,2555.24,1775.46,2020,24310.0
